round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,probe_seed,support_hash,query_hash
20,28,1,1.630927324295044,2.2181549072265625,150.04580688476562,-147.82765197753906,-148.41487956047058,148.41487956047058,0.005263188175388418,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,2,1.630927324295044,1.7450796365737915,120.00176239013672,-118.25668275356293,-118.37083506584167,118.37083506584167,-0.00125613757012545,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,3,1.630927324295044,1.6255607604980469,95.54997253417969,-93.92441177368164,-93.91904520988464,93.91904520988464,0.0011508836866226362,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,4,1.630927324295044,1.9997503757476807,115.67176818847656,-113.67201781272888,-114.04084086418152,114.04084086418152,0.0038902847793980265,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,5,1.630927324295044,2.223621129989624,107.47505950927734,-105.25143837928772,-105.8441321849823,105.8441321849823,0.0038267238239342656,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,6,1.630927324295044,2.1655423641204834,126.38421630859375,-124.21867394447327,-124.7532889842987,124.7532889842987,0.005140205790310201,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,7,1.630927324295044,2.118777275085449,113.82157135009766,-111.7027940750122,-112.19064402580261,112.19064402580261,0.002844291379102187,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,8,1.630927324295044,2.0543158054351807,126.689697265625,-124.63538146018982,-125.05876994132996,125.05876994132996,0.005647017496327686,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,28,9,1.630927324295044,1.7331804037094116,94.26522064208984,-92.53204023838043,-92.6342933177948,92.6342933177948,-0.0032048067999633726,2327974,4d33963a81480eb59a829b46672d2b74107742f8a8110c39ecabb4141d77b9e1,9ac7a194e4d0bbaf4cef811806c3724bd2364745c93e8db3a801b00dc0305e20
20,60,0,2.173595905303955,2.237091302871704,96.41409301757812,-94.17700171470642,-94.24049711227417,94.24049711227417,0.0014823910496042747,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,1,2.173595905303955,2.279254913330078,137.1752166748047,-134.8959617614746,-135.00162076950073,135.00162076950073,0.003428333421858735,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,2,2.173595905303955,2.254901647567749,57.41412353515625,-55.1592218875885,-55.240527629852295,55.240527629852295,-0.006468935673303646,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,3,2.173595905303955,2.110643148422241,58.680694580078125,-56.570051431655884,-56.50709867477417,56.50709867477417,0.0002264665810574332,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,4,2.173595905303955,2.243575096130371,79.35691833496094,-77.11334323883057,-77.18332242965698,77.18332242965698,0.002177231202676309,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,5,2.173595905303955,2.2421250343322754,47.150875091552734,-44.90875005722046,-44.97727918624878,44.97727918624878,0.00444679777374735,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,6,2.173595905303955,2.3045620918273926,63.35337829589844,-61.048816204071045,-61.17978239059448,61.17978239059448,0.002338944773606085,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
20,60,7,2.173595905303955,2.242570638656616,49.343013763427734,-47.10044312477112,-47.16941785812378,47.16941785812378,0.00045938906436657976,2359878,41f5ca73e313a8d776ba455443dad9e5df6283ce7a66c32779a541e14c539c0a,054f396f35030701172481b4ca997ec0da7857b1d67a6872bebb1fb8f7a6df06
