round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,gradient_norm,delta_norm,alignment_valid,probe_seed,support_hash,query_hash,task_hash
1,17,1,1.7962355613708496,1.787923812866211,5.238463878631592,-3.450540065765381,-3.442228317260742,3.442228317260742,0.0007092327358218775,1.7628509762480278,15.485883121904656,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,b6d52bd716389341b3d3a9928d0df713465678fdd6d1a08766a188c1144849ce
1,17,2,1.7962355613708496,1.9137377738952637,4.466882705688477,-2.553144931793213,-2.670647144317627,2.670647144317627,0.0011285024484807263,2.845709240856232,15.447643380784278,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,9cff9fd285f061891d5b1cb6616ad7826bbefde42baabf0c7cea16f3ef9bac60
1,17,3,1.7962355613708496,1.8055431842803955,5.057285308837891,-3.251742124557495,-3.261049747467041,3.261049747467041,-0.0007216628954596223,2.18400227440157,15.50540600059142,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,089d03cd634d83644fbb15b717e244be71cf87b754c4de7d6efb3d86eaa7634e
1,17,4,1.7962355613708496,1.8198808431625366,4.510058403015137,-2.6901775598526,-2.713822841644287,2.713822841644287,-0.0016063630658688488,2.3653427325034535,15.497548981500348,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,a0f3f6b183a723a18a280e0ad66a0d239e142f34450cde1a5afd4a76d43af12a
1,17,5,1.7962355613708496,1.8129055500030518,4.513266086578369,-2.7003605365753174,-2.7170305252075195,2.7170305252075195,-0.0023475378913282493,2.0446891599379837,15.499367001430587,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,dfea0a90d0d7a2ac0b82246d18940c994176c77080ac06044f8dca5edc07d60d
1,17,6,1.7962355613708496,1.8610854148864746,4.47962760925293,-2.618542194366455,-2.68339204788208,2.68339204788208,-0.00368856572495426,2.013933114169743,15.498380570393822,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,12058dcc015cf096a0022f54a0dc66f1418a485962094c544a80b65e1cdd5086
1,17,7,1.7962355613708496,1.8425352573394775,5.166944980621338,-3.3244097232818604,-3.3707094192504883,3.3707094192504883,-0.0038927340727225117,2.044668355431835,15.484318718719047,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,b41cbc62c853919fde9a0a7a37bd397e259e2d4c7266da47a3e935ca6566f707
1,17,8,1.7962355613708496,1.8150274753570557,4.707372188568115,-2.8923447132110596,-2.9111366271972656,2.9111366271972656,-0.004962172636947717,2.2234906054660235,15.486274941177498,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,a530b357ad08f0fa98a8d1a2afa85495c38feccdc2619abb6c26829b78a9a9ec
1,17,9,1.7962355613708496,1.7454893589019775,5.392417907714844,-3.646928548812866,-3.596182346343994,3.596182346343994,-0.0037562478090768675,2.4925780868739538,15.453828986564561,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,06d7f844f996f0066d7cbc9ea324dc63d62782c0ec201c6fcc11ccb60879a6f9
1,36,0,2.5401244163513184,2.540224075317383,2.053023338317871,0.4872007369995117,0.48710107803344727,0.0,0.00018276084468229968,2.751424971643147,15.431840963869103,True,435893,816980dac4d179db07669e38e414c37eb35f1b4481130f701d68350c5dcfc630,2cb175139d76c23b2540bd4c0e021074f4799e95b1b8d9e13c1c560d313da911,5819d85e27ce2802c70d1dc05aae1e784069455873808840b7a934502697bbfb
1,36,1,2.5401244163513184,2.503750801086426,2.1413440704345703,0.36240673065185547,0.39878034591674805,0.0,0.00010547266138581604,2.1848578533395635,15.485883121904656,True,435893,816980dac4d179db07669e38e414c37eb35f1b4481130f701d68350c5dcfc630,2cb175139d76c23b2540bd4c0e021074f4799e95b1b8d9e13c1c560d313da911,b6d52bd716389341b3d3a9928d0df713465678fdd6d1a08766a188c1144849ce
