round,accuracy,Gamma,hungarian_score,baseline_score,changed_pairs,changed_fraction,assignment_margin,margin_per_K,margin_per_Q_std,Q_std,Q_interaction_std,probe_seconds,reliability_probe_seconds,formal_training_seconds,matching_seconds,peak_gpu_memory_bytes,G_mean,G_std,G_interaction_std,A_mean,A_std,A_interaction_std,D_mean,D_std,D_interaction_std,C_mean,C_std,C_interaction_std,D_positive_ratio
31,47.18,2.1147392658955972,21.147392658955972,-1.9663834514233,8,0.8,0.5713971599089405,0.05713971599089405,0.18844219371904322,3.03221454087327,1.5822376962005096,46.17850750000798,0.0,33.3775569999998,0.0003364000003784895,403261440,-125.51253211975097,75.37978322609638,39.80010990458957,-125.7423928976059,75.4021339333876,39.84163645895601,125.7423928976059,75.4021339333876,39.84163645895601,0.001562679980840543,0.003485881167473244,0.0028132302591429657,1.0
32,40.25,1.5119853178808718,15.119853178808718,-1.3749563242708374,10,1.0,0.03838510267500084,0.0038385102675000836,0.012704370884792876,3.0214091687883404,1.275570669690271,46.10161810000136,0.0,36.84567400001106,0.0003404000017326325,403261440,-105.53160051107406,80.14313422396138,35.6989286334546,-105.77243656754494,80.23163710067533,35.721340039386604,105.77243656754494,80.23163710067533,35.721340039386604,0.0036740610948640877,0.003724849017616571,0.0025227843386568635,1.0
33,42.65,1.74927527233367,17.4927527233367,-2.3397881155438176,10,1.0,0.008095755787326908,0.0008095755787326908,0.002722004682221699,2.9741887808654157,1.4423745782712396,45.75388790000579,0.0,33.22037670000282,0.0004378000012366101,403261440,-74.41654122292995,50.67818751618535,25.18323625199237,-74.62637433767318,50.70576414940094,25.23654820287591,74.62637433767318,50.70576414940094,25.23654820287591,0.0015774868357461566,0.003739889808298493,0.0028801769719359153,1.0
34,46.73,0.7791057061319027,7.791057061319027,3.3319658353227495,9,0.9,0.06632872785038924,0.006632872785038923,0.021907250462790274,3.0277066473060765,1.1335549060016734,44.497812999994494,0.0,35.599528200007626,0.0003265000123064965,403261440,-252.24324144899845,356.34565702035366,139.78398339163905,-252.45203154563904,356.3681772703931,139.82072221272125,252.45203154563904,356.3681772703931,139.82072221272125,0.0024204990549149875,0.0034329800162468836,0.002985720469263438,1.0
35,43.14,1.3149947134965858,13.149947134965858,4.463154985030546,7,0.7,0.018800641349017155,0.0018800641349017155,0.006225728945505691,3.0198297281460036,1.370347787331399,45.567154599993955,0.0,28.447614299991983,0.0005649999948218465,403261440,-97.10008886754513,85.52928610256409,40.418938312642325,-97.37421395421028,85.62544435762359,40.51567069914168,97.37421395421028,85.62544435762359,40.51567069914168,0.003406478956786646,0.00463259970796207,0.003599764381144857,1.0
36,48.09,0.798492330125367,7.98492330125367,-4.2030301054741495,7,0.7,0.04067391353615335,0.004067391353615335,0.013331417198321654,3.0509819722147733,1.395343487699505,45.34584279998671,0.0,26.64132850000169,0.0005693999992217869,403261440,-425.81183739066125,1067.2890204392738,500.47929710186094,-426.0480016040802,1067.3681562406707,500.533426952723,426.0480016040802,1067.3681562406707,500.533426952723,0.00293871003748245,0.004322270378032024,0.0030812264708697575,1.0
37,32.89,1.5502419958064866,15.502419958064866,0.627105432999394,10,1.0,0.48919436860190935,0.048919436860190936,0.16195607297281955,3.0205373569659777,1.7011902333910076,44.809552499995334,0.0,34.418012199996156,0.0004423000063979998,403261440,-74.73549775779247,82.31280912980772,48.349413655332896,-74.92725826263428,82.37946774650631,48.413054359242004,74.92725826263428,82.37946774650631,48.413054359242004,0.0040598644072289665,0.00349437616861149,0.0028831871552177915,1.0
38,44.66,1.089803754105281,10.89803754105281,4.118031913593438,9,0.9,0.07071957532425088,0.007071957532425089,0.02339709054688586,3.022579887979432,1.1749312341615956,43.80893129999458,0.0,34.21767889999319,0.0005831999878864735,403261440,-206.42714245438574,202.69051294348458,78.77128551536113,-206.60655376434326,202.7405064512057,78.78451728055549,206.60655376434326,202.7405064512057,78.78451728055549,0.0008886019003608809,0.003304948090732944,0.002796431709336717,1.0
39,43.45,1.0475207540266835,10.475207540266835,-1.1595217988705335,9,0.9,0.04575278736014354,0.004575278736014354,0.01527006238136933,2.9962410249198146,0.9382656919547555,45.605047499993816,0.0,34.93056500000239,0.0005636999994749203,403261440,-77.8691360616684,77.16789254426264,25.046772255141693,-78.01425478219986,77.22754502826793,25.15753910842794,78.01425478219986,77.22754502826793,25.15753910842794,0.0036740868503691237,0.0044553674623644,0.003001757473711398,1.0
40,48.02,0.722032881469708,7.22032881469708,0.13657625904811474,9,0.9,0.16486829931602376,0.016486829931602377,0.05488782954258641,3.0037314408307147,0.6393609362376828,45.88875340000959,92.10191450000275,32.2985747000057,0.0005739999905927107,403261440,-177.67852470576764,202.88718182309063,42.465480106866195,-177.9661478972435,202.91174817575762,42.46760690669656,177.9661478972435,202.91174817575762,42.46760690669656,0.004152706163920544,0.003605938338415603,0.0023982000499012833,1.0
