candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
Full,20,2,1,12.783937607546921,-1.0516787573020667,13.835616364848988,-0.1220075782437274,4.2980191160516314,5.45762424858749,6.78669223853272,99.9,3.2190681314509964,True,True,-41.01700286865234,-60.48247493505478,19.46547206640244,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,99.9,-41.20288211107254,-60.63088332414627,19.428001213073728,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,99.9,42.93581190109253,62.36381311416626,-19.428001213073735,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,99.9
G,20,2,1,4.650169878804638,-0.20111748354978265,4.85128736235442,-0.037039122960586195,1.4175029368445118,1.8414241482043905,2.344241896795621,100.0,3.4224178562577228,True,True,-38.06491066217423,-60.48247493505478,22.417564272880554,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,100.0,-38.24467250108719,-60.63088332414627,22.38621082305908,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,100.0,39.977602291107175,62.36381311416626,-22.386210823059088,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,100.0
A,20,2,1,4.636916822197521,-0.19753666339396148,4.8344534855914825,-0.03698473194944034,1.4164445153816674,1.840606230625269,2.350954055384954,100.0,3.4130906174526836,True,True,-38.06491066217423,-60.48247493505478,22.417564272880554,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,100.0,-38.24467250108719,-60.63088332414627,22.38621082305908,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,100.0,39.977602291107175,62.36381311416626,-22.386210823059088,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,100.0
C,20,2,1,9.708337712158322,-1.8219517878574474,11.530289500015769,-0.04399596553703974,2.7825280620654524,3.5811592794414935,4.732493382226852,100.0,4.143817867359408,True,True,-59.977570831775665,-60.48247493505478,0.5049041032791166,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,49.4,-60.32805548906326,-60.63088332414627,0.3028278350830078,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,48.0,62.060985279083255,62.36381311416626,-0.3028278350830078,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,48.0
G+C,20,2,1,5.783857300783584,-0.6566054305141447,6.440462731297728,-0.04803811434484615,1.5730561182762008,1.9497800661784939,2.518310647859053,100.0,4.094235835880648,True,True,-42.83233516216278,-60.48247493505478,17.650139772892004,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,99.5,-43.09456626176834,-60.63088332414627,17.536317062377925,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,99.5,44.82749605178833,62.36381311416626,-17.536317062377933,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,99.5
A+C,20,2,1,5.665291489593284,-0.6530246103583235,6.318316099951607,-0.047983723333700254,1.5688640739572006,1.9374058211727596,2.5125012828163804,100.0,4.027319004134436,True,True,-40.374190866947174,-60.48247493505478,20.108284068107608,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,100.0,-40.6172232747078,-60.63088332414627,20.01366004943847,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,99.9,42.350153064727785,62.36381311416626,-20.013660049438478,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,99.9
G+A,20,2,1,9.287086701002158,-0.39865414694374435,9.685740847945903,-0.07402385491002689,2.833922260713959,3.6818095364723997,4.69073759753093,100.0,3.4177863599920144,True,True,-38.06491066217423,-60.48247493505478,22.417564272880554,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,100.0,-38.24467250108719,-60.63088332414627,22.38621082305908,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,100.0,39.977602291107175,62.36381311416626,-22.386210823059088,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,100.0
Full,30,0,1,7.573696823851067,1.478564002466664,6.095132821384404,0.1238613552448487,2.6977409666672387,3.477564379693621,4.2694941666667345,100.0,2.259346948685836,True,True,-107.1259706735611,-139.8478021502495,32.72183147668839,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,100.0,-107.160859811306,-139.92150501012802,32.76064519882202,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,100.0,108.72235612869262,141.48300132751464,-32.76064519882202,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,100.0
G,30,0,1,2.541855918272511,0.6299079654491896,1.9119479528233212,0.03886916168309385,0.9581723960203798,1.237989589515792,1.4745818863653473,99.9,1.995411223245733,True,True,-109.28152152299882,-139.8478021502495,30.566280627250677,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,99.9,-109.36483663320541,-139.92150501012802,30.5566683769226,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,99.9,110.92633295059204,141.48300132751464,-30.5566683769226,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,99.9
A,30,0,1,2.5448436573785305,0.6345614907195017,1.9102821666590288,0.03907905607449091,0.9603984288744105,1.2402788269950678,1.4792473774532526,99.9,1.9890517406383978,True,True,-109.28152152299882,-139.8478021502495,30.566280627250677,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,99.9,-109.36483663320541,-139.92150501012802,30.5566683769226,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,99.9,110.92633295059204,141.48300132751464,-30.5566683769226,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,99.9
C,30,0,1,7.124038218833461,-1.6818677776861197,8.80590599651958,0.027336325651090718,2.0195093454358664,2.5963369733010455,3.2889317555059114,100.0,4.3604185424648385,True,True,-194.2801951766014,-139.8478021502495,-54.43239302635192,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,0.5,-194.70738338232042,-139.92150501012802,-54.7858783721924,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,0.3,196.26887969970704,141.48300132751464,54.7858783721924,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,0.3
G+C,30,0,1,2.5041426683321513,0.20944102102765977,2.2947016473044917,0.045703243095866666,0.8678122245386347,1.1583100197166871,1.3916666295792963,100.0,2.6442375233011393,True,True,-116.59602918624878,-139.8478021502495,23.251772964000708,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,99.1,-116.68879636526108,-139.92150501012802,23.232708644866932,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,99.1,118.25029268264771,141.48300132751464,-23.232708644866932,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,99.1
A+C,30,0,1,2.5067943238251473,0.21409454629797137,2.292699777527176,0.04591313748726341,0.8685899044435504,1.1598213852741406,1.394667018715237,100.0,2.639565306709339,True,True,-116.59602918624878,-139.8478021502495,23.251772964000708,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,99.1,-116.68879636526108,-139.92150501012802,23.232708644866932,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,99.1,118.25029268264771,141.48300132751464,-23.232708644866932,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,99.1
G+A,30,0,1,5.086699575651041,1.2644694561686909,3.82223011948235,0.07794821775758479,1.9185674802443362,2.478268416510859,2.952096626642082,99.9,1.9922312656918253,True,True,-109.28152152299882,-139.8478021502495,30.566280627250677,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,99.9,-109.36483663320541,-139.92150501012802,30.5566683769226,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,99.9,110.92633295059204,141.48300132751464,-30.5566683769226,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,99.9
Full,30,0,2,7.736624116755654,-0.04764067933333038,7.784264796088984,0.20021414733509346,3.1093233175606874,3.9785505429081,5.240609380852831,99.6,2.5035237577660023,True,True,-130.38874555826186,-161.79875721931458,31.41001166105272,-163.99104042627812,14.514567488037546,-145.55098334550857,-140.18737981170418,99.4,-130.4602367401123,-161.9546890258789,31.494452285766613,-164.15838809318544,14.55902820739019,-145.68309815406798,-140.2845051908493,99.4,132.13104553222655,163.62549781799316,-31.494452285766613,165.8291968852997,14.55902820739019,185.6134324359894,190.20743675231932,99.4
G,30,0,2,2.8475578211622405,0.2420178436877084,2.6055399774745323,0.07488745400313386,1.1065291713558791,1.4806793315878948,1.8895777557836888,99.8,2.354696148030014,True,True,-127.62136106491089,-161.79875721931458,34.177396154403695,-163.99104042627812,14.514567488037546,-145.55098334550857,-140.18737981170418,99.8,-127.71484289169311,-161.9546890258789,34.2398461341858,-164.15838809318544,14.55902820739019,-145.68309815406798,-140.2845051908493,99.8,129.38565168380737,163.62549781799316,-34.2398461341858,165.8291968852997,14.55902820739019,185.6134324359894,190.20743675231932,99.8
A,30,0,2,2.850684489546781,0.2428137224382389,2.607870767108542,0.07496944081936988,1.1088853586188705,1.48213606058913,1.8933187720160742,99.8,2.3517947521253912,True,True,-127.62136106491089,-161.79875721931458,34.177396154403695,-163.99104042627812,14.514567488037546,-145.55098334550857,-140.18737981170418,99.8,-127.71484289169311,-161.9546890258789,34.2398461341858,-164.15838809318544,14.55902820739019,-145.68309815406798,-140.2845051908493,99.8,129.38565168380737,163.62549781799316,-34.2398461341858,165.8291968852997,14.55902820739019,185.6134324359894,190.20743675231932,99.8
C,30,0,2,6.227398783532036,-3.1011438715900694,9.328542655122105,-0.09844875322712145,1.8867605476269973,2.40788173050801,3.111132199747376,100.0,4.944211212628296,True,True,-193.87446386814116,-161.79875721931458,-32.07570664882658,-163.99104042627812,14.514567488037546,-145.55098334550857,-140.18737981170418,1.7,-194.24658851623536,-161.9546890258789,-32.29189949035646,-164.15838809318544,14.55902820739019,-145.68309815406798,-140.2845051908493,1.7,195.91739730834962,163.62549781799316,32.29189949035646,165.8291968852997,14.55902820739019,185.6134324359894,190.20743675231932,1.7
G+C,30,0,2,2.664523503058269,-0.5332681242098087,3.1977916272680775,0.05027526569635341,0.9557933444472959,1.2392456849641829,1.5661488218679804,99.8,3.3456935496001554,True,True,-136.3234423160553,-161.79875721931458,25.47531490325929,-163.99104042627812,14.514567488037546,-145.55098334550857,-140.18737981170418,97.5,-136.46168746948243,-161.9546890258789,25.49300155639648,-164.15838809318544,14.55902820739019,-145.68309815406798,-140.2845051908493,97.5,138.13249626159669,163.62549781799316,-25.49300155639648,165.8291968852997,14.55902820739019,185.6134324359894,190.20743675231932,97.5
