protocol,candidate,round,source_replicate,heldout_replicate,functional_percentile,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile,source_replicates
P3_64_64,Full,40,1,0,98.40000000000002,-185.8631903409958,-231.6852157473564,45.82202540636061,-227.30968954048154,21.768565359434646,-199.97799371600152,-194.5135131520033,98.4,-186.22564675807953,-231.99069707393647,45.76505031585694,-227.58762629947663,21.77144314591403,-200.2657808446884,-194.8226764535904,98.4,187.7027332305908,233.46778354644775,-45.76505031585694,229.06471277198793,21.77144314591403,259.90075878143307,265.8123595714569,98.4,
P3_64_64,Full,40,1,2,82.39999999999999,-137.63937742710112,-150.8404759287834,13.201098501682281,-148.91541251127126,11.971284286419948,-134.61063227415084,-131.5679782176018,82.6,-138.0383771300316,-151.12879766225814,13.090420532226545,-149.21193531026842,11.967746862953302,-134.96459287405014,-131.82273336172105,82.3,139.44928131103515,152.53970184326172,-13.090420532226574,150.622839491272,11.967746862953302,166.92813796997072,173.8283350753784,82.3,
P3_64_64,Full,40,2,0,98.8,-183.3840621471405,-231.6852157473564,48.30115360021591,-227.30968954048154,21.768565359434646,-199.97799371600152,-194.5135131520033,98.8,-183.68688352108,-231.99069707393647,48.30381355285647,-227.58762629947663,21.77144314591403,-200.2657808446884,-194.8226764535904,98.8,185.1639699935913,233.46778354644775,-48.30381355285644,229.06471277198793,21.77144314591403,259.90075878143307,265.8123595714569,98.8,
P3_64_64,Full,40,2,1,99.59999999999998,-150.4255717754364,-190.6182286977768,40.192656922340404,-185.2886038791895,15.419974340373953,-164.6327864897251,-159.91279735684395,99.6,-150.7365679204464,-190.89712890982628,40.16056098937989,-185.5647899081707,15.420218452089157,-164.90616665244102,-160.22507780432701,99.6,152.19983825683593,192.36039924621582,-40.16056098937989,187.02806024456024,15.420218452089157,207.4404698562622,212.18259878158568,99.6,
P3_64_64,G,1,0,1,98.2,0.4869290590286255,0.3962525248527527,0.09067653417587279,0.36160249722003934,0.05996722538314166,0.4405011999607086,0.45973599612712857,99.0,0.4246105432510376,0.364960515499115,0.059650027751922574,0.33967182544469837,0.04643672768987448,0.39817220211029053,0.41407266557216643,97.8,2.204329752922058,2.2639797806739805,-0.05965002775192252,2.289268470728397,0.04643672768987448,2.351667519807816,2.364677804708481,97.8,
P3_64_64,G,1,0,2,97.23333333333333,0.690669572353363,0.5876973271369934,0.1029722452163696,0.5764004542827607,0.05370161223511807,0.6503322219848633,0.6631947803497314,98.5,0.6236920714378357,0.5517448782920837,0.07194719314575193,0.5523770700097084,0.0393808904513353,0.6043422317504883,0.6168436682224274,96.6,1.9795346140861512,2.051481807231903,-0.07194719314575182,2.0508496155142786,0.03938089045133531,2.1014301729202267,2.1154983961582183,96.6,
P3_64_64,G,1,1,0,99.0,0.7796818256378174,0.7180405497550965,0.06164127588272095,0.644038457608223,0.04642829506100129,0.7064158773422241,0.7196478128433228,100.0,0.695020341873169,0.6730914115905762,0.021928930282592796,0.6176697284579277,0.03446417483553561,0.6636045360565185,0.6789833122491837,98.5,1.9192176103591918,1.9411465406417847,-0.021928930282592907,1.996568223774433,0.034464174835535606,2.0385235118865968,2.050561991333961,98.5,
P3_64_64,G,1,1,2,99.7,0.7218161582946777,0.5876973271369934,0.1341188311576843,0.5764004542827607,0.05370161223511807,0.6503322219848633,0.6631947803497314,99.9,0.6478612184524536,0.5517448782920837,0.09611634016036985,0.5523770700097084,0.0393808904513353,0.6043422317504883,0.6168436682224274,99.6,1.9553654670715332,2.051481807231903,-0.09611634016036974,2.0508496155142786,0.03938089045133531,2.1014301729202267,2.1154983961582183,99.6,
P3_64_64,G,1,2,0,96.73333333333333,0.7692307114601136,0.7180405497550965,0.05119016170501711,0.644038457608223,0.04642829506100129,0.7064158773422241,0.7196478128433228,99.8,0.6800203680992126,0.6730914115905762,0.006928956508636452,0.6176697284579277,0.03446417483553561,0.6636045360565185,0.6789833122491837,95.2,1.9342175841331481,1.9411465406417847,-0.006928956508636563,1.996568223774433,0.034464174835535606,2.0385235118865968,2.050561991333961,95.2,
P3_64_64,G,1,2,1,97.86666666666667,0.5061832666397095,0.3962525248527527,0.10993074178695678,0.36160249722003934,0.05996722538314166,0.4405011999607086,0.45973599612712857,99.6,0.42121195793151855,0.364960515499115,0.05625144243240354,0.33967182544469837,0.04643672768987448,0.39817220211029053,0.41407266557216643,97.0,2.2077283382415773,2.2639797806739805,-0.05625144243240321,2.289268470728397,0.04643672768987448,2.351667519807816,2.364677804708481,97.0,
P3_64_64,G,20,0,1,100.0,-36.3913118481636,-52.45536586046219,16.064054012298584,-56.20600790140629,6.693948751207927,-47.63758743286133,-45.555483742952354,100.0,-36.40795123577118,-52.544686913490295,16.136735677719116,-56.338962329721454,6.715598945475607,-47.820153164863584,-45.6270382642746,100.0,38.21134738922119,54.348083066940305,-16.136735677719116,58.14235848317147,6.715598945475606,67.16756898880004,69.7224685049057,100.0,
P3_64_64,G,20,0,2,100.0,-45.32470856904983,-64.67205768823624,19.347349119186404,-69.58400950504542,7.938527342666328,-59.604793745279316,-57.23533686935902,100.0,-45.34689812660217,-64.7355064868927,19.388608360290533,-69.70731328830719,7.9526453733384095,-59.71933485984802,-57.308485469818116,100.0,47.22130661010742,66.60991497039795,-19.388608360290533,71.58172177181244,7.9526453733384095,81.91101547241212,85.40170064926147,100.0,
P3_64_64,G,20,1,0,100.0,-37.28487389087677,-54.20072351694107,16.9158496260643,-55.7156020516634,6.915311116872841,-46.41017243266106,-44.30617427229882,100.0,-37.41287478208542,-54.28743485212326,16.874560070037845,-55.85009873447418,6.93120652203837,-46.51221105337143,-44.395162336826324,100.0,39.212352180480956,56.0869122505188,-16.874560070037845,57.64957613286972,6.931206522038371,66.72703258514404,68.81505634307861,100.0,
P3_64_64,G,20,1,2,100.0,-47.85156818628311,-64.67205768823624,16.820489501953126,-69.58400950504542,7.938527342666328,-59.604793745279316,-57.23533686935902,100.0,-47.9620222568512,-64.7355064868927,16.773484230041504,-69.70731328830719,7.9526453733384095,-59.71933485984802,-57.308485469818116,100.0,49.83643074035645,66.60991497039795,-16.773484230041504,71.58172177181244,7.9526453733384095,81.91101547241212,85.40170064926147,100.0,
P3_64_64,G,20,2,0,100.0,-33.240297889709474,-54.20072351694107,20.960425627231594,-55.7156020516634,6.915311116872841,-46.41017243266106,-44.30617427229882,100.0,-33.375959956645964,-54.28743485212326,20.911474895477298,-55.85009873447418,6.93120652203837,-46.51221105337143,-44.395162336826324,100.0,35.1754373550415,56.0869122505188,-20.911474895477298,57.64957613286972,6.931206522038371,66.72703258514404,68.81505634307861,100.0,
P3_64_64,G,20,2,1,99.86666666666667,-38.39185883998871,-52.45536586046219,14.06350702047348,-56.20600790140629,6.693948751207927,-47.63758743286133,-45.555483742952354,99.8,-38.4533903837204,-52.544686913490295,14.091296529769899,-56.338962329721454,6.715598945475607,-47.820153164863584,-45.6270382642746,99.9,40.25678653717041,54.348083066940305,-14.091296529769892,58.14235848317147,6.715598945475606,67.16756898880004,69.7224685049057,99.9,
P3_64_64,G,40,0,1,100.0,-145.72411119937897,-190.6182286977768,44.89411749839783,-185.2886038791895,15.419974340373953,-164.6327864897251,-159.91279735684395,100.0,-146.04896110892295,-190.89712890982628,44.848167800903326,-185.5647899081707,15.420218452089157,-164.90616665244102,-160.22507780432701,100.0,147.5122314453125,192.36039924621582,-44.848167800903326,187.02806024456024,15.420218452089157,207.4404698562622,212.18259878158568,100.0,
P3_64_64,G,40,0,2,100.0,-117.70454560518264,-150.8404759287834,33.13593032360076,-148.91541251127126,11.971284286419948,-134.61063227415084,-131.5679782176018,100.0,-118.05175412893296,-151.12879766225814,33.07704353332518,-149.21193531026842,11.967746862953302,-134.96459287405014,-131.82273336172105,100.0,119.46265830993653,152.53970184326172,-33.077043533325195,150.622839491272,11.967746862953302,166.92813796997072,173.8283350753784,100.0,
P3_64_64,G,40,1,0,98.8,-183.23940669298173,-231.6852157473564,48.44580905437468,-227.30968954048154,21.768565359434646,-199.97799371600152,-194.5135131520033,98.8,-183.52942559719085,-231.99069707393647,48.46127147674562,-227.58762629947663,21.77144314591403,-200.2657808446884,-194.8226764535904,98.8,185.00651206970215,233.46778354644775,-48.461271476745594,229.06471277198793,21.77144314591403,259.90075878143307,265.8123595714569,98.8,
P3_64_64,G,40,1,2,95.73333333333333,-130.749549305439,-150.8404759287834,20.090926623344416,-148.91541251127126,11.971284286419948,-134.61063227415084,-131.5679782176018,95.8,-131.0725453734398,-151.12879766225814,20.056252288818342,-149.21193531026842,11.967746862953302,-134.96459287405014,-131.82273336172105,95.7,132.48344955444335,152.53970184326172,-20.05625228881837,150.622839491272,11.967746862953302,166.92813796997072,173.8283350753784,95.7,
P3_64_64,G,40,2,0,99.5,-178.30949236154555,-231.6852157473564,53.37572338581086,-227.30968954048154,21.768565359434646,-199.97799371600152,-194.5135131520033,99.5,-178.5575851202011,-231.99069707393647,53.43311195373536,-227.58762629947663,21.77144314591403,-200.2657808446884,-194.8226764535904,99.5,180.0346715927124,233.46778354644775,-53.433111953735335,229.06471277198793,21.77144314591403,259.90075878143307,265.8123595714569,99.5,
P3_64_64,G,40,2,1,99.90000000000002,-148.51409862041473,-190.6182286977768,42.10413007736207,-185.2886038791895,15.419974340373953,-164.6327864897251,-159.91279735684395,99.9,-148.7707750737667,-190.89712890982628,42.126353836059565,-185.5647899081707,15.420218452089157,-164.90616665244102,-160.22507780432701,99.9,150.23404541015626,192.36039924621582,-42.126353836059565,187.02806024456024,15.420218452089157,207.4404698562622,212.18259878158568,99.9,
AVG2_P0_32_32,Full,1,,0,88.10000000000001,0.35988839864730837,0.3167194604873657,0.04316893815994266,0.24684131360054015,0.06411252764753751,0.33087656497955326,0.35001243770122525,96.7,0.27313584089279175,0.2728340983390808,0.0003017425537109597,0.21851515978574754,0.05116211437396774,0.2842188024520874,0.29889136016368867,83.8,2.3352569222450255,2.3355586647987367,-0.00030174255371129277,2.38987760335207,0.051162114373967754,2.460702724456787,2.474796543717384,83.8,"[1, 2]"
AVG2_P0_32_32,Full,1,,1,75.73333333333333,0.14191220998764037,0.057305097579956055,0.08460711240768432,0.038935121524333954,0.06861102511652183,0.12736958861351014,0.14618527710437773,94.2,0.0466461181640625,0.024266541004180908,0.022379577159881592,0.016895333647727967,0.0570946090461479,0.09087414979934692,0.10380568385124203,66.5,2.572282886505127,2.5946624636650086,-0.022379577159881592,2.6020336710214615,0.0570946090461479,2.6818575954437254,2.6989065259695053,66.5,"[0, 2]"
AVG2_P0_32_32,Full,1,,2,78.7,0.7706730484962463,0.761026269197464,0.009646779298782326,0.6971853922724724,0.042617816179518854,0.7546285223960877,0.7681331986188888,95.7,0.6942190885543823,0.7203345835208893,-0.026115494966507002,0.6772109715223313,0.03040903186850289,0.7196391022205353,0.7296484735608101,70.2,1.8913393497467041,1.8652238547801971,0.026115494966507002,1.908347466778755,0.030409031868502898,1.9476818084716796,1.9543427312374115,70.2,"[0, 1]"
AVG2_P0_32_32,Full,20,,0,100.0,-40.95171780586243,-59.83288290500641,18.881165099143978,-61.50284260206223,8.30371477883195,-51.420990079641335,-48.93104357004166,100.0,-41.05773845911026,-59.91906772851944,18.861329269409175,-61.627574374866484,8.316782025733442,-51.54962126016617,-49.04657447099686,100.0,42.83966827392578,61.700997543334964,-18.861329269409183,63.40950418968201,8.316782025733442,74.41431518554687,78.6239751815796,100.0,"[1, 2]"
AVG2_P0_32_32,Full,20,,1,98.33333333333333,-67.99178783893585,-84.65773347616195,16.665945637226102,-83.33693975942136,8.045603248339312,-73.10587053656579,-70.9787590020895,98.4,-68.09365442991256,-84.72445286512375,16.63079843521119,-83.4599766633034,8.067822506461054,-73.22571493864059,-71.03749185323716,98.3,69.87768230438232,86.50848073959351,-16.63079843521119,85.24400453777315,8.067822506461054,95.77296709060668,98.69053413391114,98.3,"[0, 2]"
AVG2_P0_32_32,Full,20,,2,99.40000000000002,-60.674609303474426,-79.80022386312484,19.125614559650415,-80.00175986239911,8.848611052425055,-67.50015456914902,-65.18628132581712,99.4,-60.79712847471237,-79.81788481473923,19.020756340026857,-80.12157476472855,8.861783148812012,-67.61663937330246,-65.33105446577073,99.4,62.648246383666994,81.66900272369385,-19.020756340026857,81.97269267368317,8.861783148812012,93.6046788406372,96.58418687820435,99.4,"[0, 1]"
AVG2_P0_32_32,Full,40,,0,95.5,-182.49827778339386,-213.174271273613,30.675993490219128,-208.0090096097827,15.467319155616673,-188.49156393766404,-183.18928835093976,95.5,-182.79013474583627,-213.52116807103158,30.731033325195312,-208.31246430211067,15.471686440343353,-188.7669540512562,-183.46022477269173,95.5,184.21026344299315,214.94129676818847,-30.731033325195312,209.73259299926755,15.471686440343353,230.74317344665528,236.6962552833557,95.5,"[1, 2]"
AVG2_P0_32_32,Full,40,,1,99.59999999999998,-181.74575349092484,-242.41953349113464,60.6737800002098,-222.40033362617493,16.9610739698933,-200.40427914619445,-195.91308654248715,99.6,-182.1107942044735,-242.72349066138267,60.61269645690916,-222.69103961577417,16.96668198779222,-200.7374307858944,-196.19905854582785,99.6,183.55391998291014,244.16661643981934,-60.61269645690919,224.13416539421084,16.96668198779222,247.1276254272461,252.77046033859253,99.6,"[0, 2]"
AVG2_P0_32_32,Full,40,,2,98.93333333333334,-136.4738419175148,-167.66214073896407,31.18829882144928,-162.46239628875256,12.412872009514805,-145.57074117362498,-142.27461976110936,99.0,-136.89299422502518,-167.9158994793892,31.02290525436402,-162.7451483113289,12.416193645706176,-145.80240870714186,-142.56009480714798,98.9,138.18996620178223,169.21287145614625,-31.02290525436402,164.04212028808595,12.416193645706176,180.27691592216493,184.67756124973295,98.9,"[0, 1]"
AVG2_P0_32_32,G,1,,0,88.10000000000001,0.35988839864730837,0.3167194604873657,0.04316893815994266,0.24684131360054015,0.06411252764753751,0.33087656497955326,0.35001243770122525,96.7,0.27313584089279175,0.2728340983390808,0.0003017425537109597,0.21851515978574754,0.05116211437396774,0.2842188024520874,0.29889136016368867,83.8,2.3352569222450255,2.3355586647987367,-0.00030174255371129277,2.38987760335207,0.051162114373967754,2.460702724456787,2.474796543717384,83.8,"[1, 2]"
AVG2_P0_32_32,G,1,,1,94.7,0.20401651859283448,0.057305097579956055,0.14671142101287843,0.038935121524333954,0.06861102511652183,0.12736958861351014,0.14618527710437773,99.5,0.09651082754135132,0.024266541004180908,0.07224428653717041,0.016895333647727967,0.0570946090461479,0.09087414979934692,0.10380568385124203,92.3,2.5224181771278382,2.5946624636650086,-0.07224428653717041,2.6020336710214615,0.0570946090461479,2.6818575954437254,2.6989065259695053,92.3,"[0, 2]"
AVG2_P0_32_32,G,1,,2,86.26666666666667,0.7846072435379028,0.761026269197464,0.02358097434043882,0.6971853922724724,0.042617816179518854,0.7546285223960877,0.7681331986188888,98.0,0.7042306303977967,0.7203345835208893,-0.01610395312309265,0.6772109715223313,0.03040903186850289,0.7196391022205353,0.7296484735608101,80.4,1.8813278079032898,1.8652238547801971,0.01610395312309265,1.908347466778755,0.030409031868502898,1.9476818084716796,1.9543427312374115,80.4,"[0, 1]"
AVG2_P0_32_32,G,20,,0,100.0,-41.49308977127075,-59.83288290500641,18.339793133735654,-61.50284260206223,8.30371477883195,-51.420990079641335,-48.93104357004166,100.0,-41.60983692407608,-59.91906772851944,18.30923080444336,-61.627574374866484,8.316782025733442,-51.54962126016617,-49.04657447099686,100.0,43.391766738891604,61.700997543334964,-18.30923080444336,63.40950418968201,8.316782025733442,74.41431518554687,78.6239751815796,100.0,"[1, 2]"
AVG2_P0_32_32,G,20,,1,99.90000000000002,-60.931223201751706,-84.65773347616195,23.726510274410245,-83.33693975942136,8.045603248339312,-73.10587053656579,-70.9787590020895,99.9,-61.013218104839325,-84.72445286512375,23.711234760284427,-83.4599766633034,8.067822506461054,-73.22571493864059,-71.03749185323716,99.9,62.79724597930908,86.50848073959351,-23.711234760284427,85.24400453777315,8.067822506461054,95.77296709060668,98.69053413391114,99.9,"[0, 2]"
AVG2_P0_32_32,G,20,,2,99.86666666666667,-58.13890206813812,-79.80022386312484,21.66132179498672,-80.00175986239911,8.848611052425055,-67.50015456914902,-65.18628132581712,99.8,-58.14318541288376,-79.81788481473923,21.67469940185547,-80.12157476472855,8.861783148812012,-67.61663937330246,-65.33105446577073,99.9,59.99430332183838,81.66900272369385,-21.67469940185547,81.97269267368317,8.861783148812012,93.6046788406372,96.58418687820435,99.9,"[0, 1]"
AVG2_P0_32_32,G,40,,0,95.5,-182.49827778339386,-213.174271273613,30.675993490219128,-208.0090096097827,15.467319155616673,-188.49156393766404,-183.18928835093976,95.5,-182.79013474583627,-213.52116807103158,30.731033325195312,-208.31246430211067,15.471686440343353,-188.7669540512562,-183.46022477269173,95.5,184.21026344299315,214.94129676818847,-30.731033325195312,209.73259299926755,15.471686440343353,230.74317344665528,236.6962552833557,95.5,"[1, 2]"
AVG2_P0_32_32,G,40,,1,99.2,-184.52731773853301,-242.41953349113464,57.89221575260163,-222.40033362617493,16.9610739698933,-200.40427914619445,-195.91308654248715,99.2,-184.8762311398983,-242.72349066138267,57.847259521484375,-222.69103961577417,16.96668198779222,-200.7374307858944,-196.19905854582785,99.2,186.31935691833496,244.16661643981934,-57.847259521484375,224.13416539421084,16.96668198779222,247.1276254272461,252.77046033859253,99.2,"[0, 2]"
AVG2_P0_32_32,G,40,,2,99.7,-134.1587623476982,-167.66214073896407,33.50337839126587,-162.46239628875256,12.412872009514805,-145.57074117362498,-142.27461976110936,99.7,-134.4894229054451,-167.9158994793892,33.426476573944086,-162.7451483113289,12.416193645706176,-145.80240870714186,-142.56009480714798,99.7,135.78639488220216,169.21287145614625,-33.426476573944086,164.04212028808595,12.416193645706176,180.27691592216493,184.67756124973295,99.7,"[0, 1]"
