candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
A,20,1,0,4.554885101194347,-0.15658593099992757,4.711471032194274,-0.043647896079247864,1.60232006983564,1.9194169269291619,2.468093531953221,100.0,2.9404056785468335,True,True,-45.58190151453018,-69.63862556219101,24.05672404766083,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-45.65262531042099,-69.7225761771202,24.069950866699216,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,47.369493675231936,71.43944454193115,-24.069950866699216,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
C,20,1,0,3.816382924703117,0.7538566888649719,3.062526235838145,-0.09722350055445218,2.6850011381582233,3.4939305082808367,4.19652875050677,92.5,1.1406051909307142,True,True,-68.52869285345078,-69.63862556219101,1.1099327087402315,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,50.0,-68.78753103017807,-69.7225761771202,0.9350451469421301,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,49.6,70.50439939498901,71.43944454193115,-0.9350451469421444,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,49.6
G+C,20,1,0,2.4251464851672466,0.017892996332398603,2.407253488834848,-0.06825131774160352,1.6391726350478115,1.9672181934548618,2.5435197602879343,94.0,1.4685783775085002,True,True,-59.24377517700195,-69.63862556219101,10.39485038518906,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,89.2,-59.485527265071866,-69.7225761771202,10.237048912048337,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,88.9,61.202395629882815,71.43944454193115,-10.237048912048337,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,88.9
A+C,20,1,0,2.4048377640377443,0.03187824121631544,2.3729595228214286,-0.06795377121786095,1.6385863869041586,1.975731612447497,2.5454365008738544,93.9,1.4481748059098356,True,True,-59.24377517700195,-69.63862556219101,10.39485038518906,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,89.2,-59.485527265071866,-69.7225761771202,10.237048912048337,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,88.9,61.202395629882815,71.43944454193115,-10.237048912048337,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,88.9
G+A,20,1,0,9.101077905444185,-0.327157106883772,9.428235012327958,-0.08759333868223829,3.2031761583741134,3.8269060615188724,4.939694103018922,100.0,2.943401969223446,True,True,-45.58190151453018,-69.63862556219101,24.05672404766083,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-45.65262531042099,-69.7225761771202,24.069950866699216,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,47.369493675231936,71.43944454193115,-24.069950866699216,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
Full,20,1,2,12.259012209263574,-0.6385946054081884,12.897606814671763,0.1466669477348384,5.044690494747388,6.729079204760776,8.339895690030739,99.3,2.556669597094402,True,True,-57.84188417196274,-74.5482746720314,16.706390500068657,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,98.7,-57.97726668119431,-74.60073469877243,16.62346801757812,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,98.7,59.678107833862306,76.30157585144043,-16.623468017578126,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,98.7
G,20,1,2,4.712418931284138,0.12068063160935427,4.591738299674784,0.05195417869502305,1.7083454788980483,2.348153773526208,2.832773970749756,99.9,2.6878277001889805,True,True,-54.11321703195572,-74.5482746720314,20.435057640075676,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,99.9,-54.19758299589157,-74.60073469877243,20.403151702880855,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,99.9,55.89842414855957,76.30157585144043,-20.403151702880862,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,99.9
A,20,1,2,4.714174065413657,0.13937987542269403,4.574794189990962,0.051379537079834586,1.7086338187528798,2.339390381443556,2.831074032045521,99.9,2.677457357908363,True,True,-54.11321703195572,-74.5482746720314,20.435057640075676,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,99.9,-54.19758299589157,-74.60073469877243,20.403151702880855,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,99.9,55.89842414855957,76.30157585144043,-20.403151702880862,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,99.9
C,20,1,2,6.177577017528949,-4.152139951451722,10.329716968980671,-0.03218522047941479,2.664682157096269,3.360412418741851,4.150267430089126,99.5,3.8765287415130474,True,True,-78.01254577636719,-74.5482746720314,-3.4642711043357934,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,35.8,-78.2548925280571,-74.60073469877243,-3.654157829284671,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,35.3,79.9557336807251,76.30157585144043,3.654157829284671,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,35.3
G+C,20,1,2,2.402098405613964,-0.917354356253576,3.31945276186754,0.043907873575169336,1.7161549599716475,2.303582445320867,2.88320303179598,91.4,1.9342383638377156,True,True,-70.51677687168122,-74.5482746720314,4.031497800350181,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,69.2,-70.6963886141777,-74.60073469877243,3.904346084594721,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,69.1,72.3972297668457,76.30157585144043,-3.904346084594735,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,69.1
A+C,20,1,2,2.3903562583813214,-0.8986551124402367,3.289011370821558,0.04333323195998084,1.7141942899421057,2.3118408157431833,2.8700273111688213,91.3,1.9186922918362068,True,True,-70.51677687168122,-74.5482746720314,4.031497800350181,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,69.2,-70.6963886141777,-74.60073469877243,3.904346084594721,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,69.1,72.3972297668457,76.30157585144043,-3.904346084594735,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,69.1
G+A,20,1,2,9.426592996697794,0.2600605070320485,9.166532489665745,0.1033337157748575,3.4169610137632045,4.686315420052886,5.660413741580823,99.9,2.6826564461062903,True,True,-54.11321703195572,-74.5482746720314,20.435057640075676,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,99.9,-54.19758299589157,-74.60073469877243,20.403151702880855,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,99.9,55.89842414855957,76.30157585144043,-20.403151702880862,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,99.9
Full,20,2,0,11.634960699657524,-0.29393791684601966,11.928898616503544,-0.15551411828265177,4.748932850600041,5.671655676709604,7.1872443546049425,99.7,2.511911410791225,True,True,-48.2002215385437,-69.63862556219101,21.43840402364731,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-48.29294084310531,-69.7225761771202,21.42963533401489,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,50.00980920791626,71.43944454193115,-21.42963533401489,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
G,20,2,0,2.9334991002350983,-0.1705711758838444,3.104070276118943,-0.0439454426029905,1.6008738519120556,1.9076949768788505,2.4716005710656996,97.3,1.9389849315181806,True,True,-53.807059180736545,-69.63862556219101,15.831566381454465,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,97.3,-53.904599130153656,-69.7225761771202,15.817977046966547,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,97.3,55.6214674949646,71.43944454193115,-15.817977046966554,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,97.3
A,20,2,0,3.0836255278652356,-0.15658593099992757,3.240211458865163,-0.043647896079247864,1.60232006983564,1.9194169269291619,2.468093531953221,97.7,2.0221998836958535,True,True,-53.076477789878844,-69.63862556219101,16.562147772312166,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,97.6,-53.168992364406584,-69.7225761771202,16.55358381271362,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,97.7,54.88586072921753,71.43944454193115,-16.553583812713626,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,97.7
C,20,2,0,5.9330419280769995,0.7538566888649719,5.1791852392120274,-0.09722350055445218,2.6850011381582233,3.4939305082808367,4.19652875050677,99.1,1.9289322323210223,True,True,-86.73763909339905,-69.63862556219101,-17.099013531208044,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,1.6,-87.04852837324142,-69.7225761771202,-17.32595219612122,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,1.6,88.76539673805237,71.43944454193115,17.32595219612122,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,1.6
G+C,20,2,0,4.98389318520515,0.017892996332398603,4.966000188872751,-0.06825131774160352,1.6391726350478115,1.9672181934548618,2.5435197602879343,99.9,3.0295772895988486,True,True,-46.492750668525694,-69.63862556219101,23.145874893665315,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-46.55147622823715,-69.7225761771202,23.171099948883054,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,48.2683445930481,71.43944454193115,-23.171099948883054,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
A+C,20,2,0,4.995232458077977,0.03187824121631544,4.963354216861662,-0.06795377121786095,1.6385863869041586,1.975731612447497,2.5454365008738544,99.9,3.0290464125233636,True,True,-46.492750668525694,-69.63862556219101,23.145874893665315,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-46.55147622823715,-69.7225761771202,23.171099948883054,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,48.2683445930481,71.43944454193115,-23.171099948883054,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
G+A,20,2,0,5.873136383708096,-0.327157106883772,6.200293490591868,-0.08759333868223829,3.2031761583741134,3.8269060615188724,4.939694103018922,97.3,1.935670467071361,True,True,-53.807059180736545,-69.63862556219101,15.831566381454465,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,97.3,-53.904599130153656,-69.7225761771202,15.817977046966547,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,97.3,55.6214674949646,71.43944454193115,-15.817977046966554,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,97.3
Full,20,2,1,8.877237234638844,-0.7236453728531294,9.600882607491974,0.0927114033780984,3.886869543531939,4.946736794489342,6.176931521859668,99.4,2.470080999623105,True,True,-64.2955013036728,-84.9465225815773,20.651021277904505,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,99.6,-64.38050721883774,-85.07494195699692,20.694434738159188,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,99.6,66.16713161468506,86.86156635284424,-20.694434738159174,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,99.6
G,20,2,1,2.258779926598997,0.10535863867500139,2.1534212879239956,0.03961846345109132,1.3304028442536082,1.701518888562869,2.0989789164338957,96.3,1.6186234847777425,True,True,-70.8297914981842,-84.9465225815773,14.116731083393091,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,96.3,-70.91273435354233,-85.07494195699692,14.16220760345459,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,96.3,72.69935874938965,86.86156635284424,-14.16220760345459,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,96.3
A,20,2,1,2.685962348127172,0.10484043392096387,2.581121914206208,0.039790896831506654,1.3309342388446375,1.701624172533932,2.102327866838421,98.5,1.9393309142357313,True,True,-68.06505831480027,-84.9465225815773,16.88146426677703,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,98.5,-68.1338500380516,-85.07494195699692,16.941091918945318,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,98.5,69.92047443389893,86.86156635284424,-16.941091918945304,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,98.5
C,20,2,1,5.394456938625437,-4.154739517480242,9.54919645610568,-0.1059554149440262,2.8696252784028884,3.645698355204301,4.593083016057578,97.8,3.327680630629361,True,True,-99.33792142868042,-84.9465225815773,-14.391398847103119,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,5.9,-99.59074758291244,-85.07494195699692,-14.515805625915519,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,5.8,101.37737197875977,86.86156635284424,14.515805625915533,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,5.8
G+C,20,2,1,2.5245313650487553,-0.933326240695059,3.4578576057438144,0.01312960971508479,1.356484009506981,1.7389560581580423,2.1597482056319914,97.1,2.5491325968527896,True,True,-72.96247626543045,-84.9465225815773,11.984046316146845,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,93.2,-73.06515401601791,-85.07494195699692,12.00978794097901,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,93.1,74.85177841186524,86.86156635284424,-12.009787940978995,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,93.1
A+C,20,2,1,2.525715026885739,-0.9338444454490967,3.4595594723348357,0.013302043095500097,1.3549279631838647,1.7404574246384599,2.158412404661253,97.1,2.55331616612696,True,True,-72.96247626543045,-84.9465225815773,11.984046316146845,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,93.2,-73.06515401601791,-85.07494195699692,12.00978794097901,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,93.1,74.85177841186524,86.86156635284424,-12.009787940978995,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,93.1
G+A,20,2,1,4.521355208645981,0.21019907259596549,4.311156136050016,0.079409360282598,2.6613280068750624,3.4057134971778247,4.201306783272318,96.3,1.6199266399755758,True,True,-70.8297914981842,-84.9465225815773,14.116731083393091,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,96.3,-70.91273435354233,-85.07494195699692,14.16220760345459,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,96.3,72.69935874938965,86.86156635284424,-14.16220760345459,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,96.3
Full,40,0,1,5.652793530714554,-2.725623648922616,8.37841717963717,-0.02910523866965283,2.1756381939149345,2.735378352362021,3.4967596129770797,100.0,3.851015855058462,True,True,-191.6834145784378,-248.19084833860398,56.50743376016618,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.1,-192.06194897890092,-248.5236459851265,56.46169700622559,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.0,193.39169883728027,249.85339584350587,-56.46169700622559,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.0
G,40,0,1,1.6511245851510739,-1.096782831676187,2.747907416827261,-0.015415564587151718,0.7228800548872212,0.9304839801416985,1.1093121515098545,99.6,3.8013324593053968,True,True,-188.5986062645912,-248.19084833860398,59.59224207401277,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.6,-188.97393170595168,-248.5236459851265,59.54971427917482,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.6,190.30368156433104,249.85339584350587,-59.54971427917482,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.6
A,40,0,1,1.6476220143699378,-1.0972444383815265,2.7448664527514643,-0.015433932490535839,0.7226155641002686,0.9293455371118858,1.1096237905051207,99.6,3.798515544249463,True,True,-188.5986062645912,-248.19084833860398,59.59224207401277,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.6,-188.97393170595168,-248.5236459851265,59.54971427917482,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.6,190.30368156433104,249.85339584350587,-59.54971427917482,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.6
C,40,0,1,4.233387071089852,2.2625922380664867,1.9707948330233651,0.06871276359428151,2.180041951986888,2.843461045818262,3.4768315735693394,98.5,0.9040169301453967,True,True,-219.73590648174286,-248.19084833860398,28.454941856861126,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,60.7,-220.1141691327095,-248.5236459851265,28.409476852417015,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,60.7,221.44391899108888,249.85339584350587,-28.409476852416987,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,60.7
G+C,40,0,1,2.6422257635029256,-0.5311347721595655,3.173360535662491,0.001762626311418666,0.8556583677447038,1.079157404080103,1.3712152285392938,100.0,3.7086770319638855,True,True,-191.6834145784378,-248.19084833860398,56.50743376016618,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.1,-192.06194897890092,-248.5236459851265,56.46169700622559,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.0,193.39169883728027,249.85339584350587,-56.46169700622559,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.0
A+C,40,0,1,2.6386312227008943,-0.5315963788649049,3.170227601565799,0.001744258408034467,0.8548478339726909,1.0758462140244351,1.3683986380891302,100.0,3.708528553945047,True,True,-191.6834145784378,-248.19084833860398,56.50743376016618,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.1,-192.06194897890092,-248.5236459851265,56.46169700622559,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.0,193.39169883728027,249.85339584350587,-56.46169700622559,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.0
G+A,40,0,1,3.298746599521012,-2.1940272700577124,5.492773869578724,-0.03084949707768748,1.4454938051743176,1.8599046313246548,2.218935942014975,99.6,3.7999290276559363,True,True,-188.5986062645912,-248.19084833860398,59.59224207401277,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.6,-188.97393170595168,-248.5236459851265,59.54971427917482,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.6,190.30368156433104,249.85339584350587,-59.54971427917482,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.6
Full,40,0,2,6.507024475353208,-0.3774947022527333,6.884519177605942,-0.019567359923881863,2.5846538242675807,3.426364820713314,4.330694573552175,99.9,2.6636136386878904,True,True,-125.14180680513383,-153.79929168224334,28.65748487710951,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,99.3,-125.50197392702103,-154.10530930757523,28.6033353805542,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,99.3,127.00009193420411,155.6034273147583,-28.6033353805542,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,99.3
G,40,0,2,2.452116235701566,-0.2588042590135312,2.710920494715097,-0.007538625143405029,0.8748512384690798,1.1573946570925202,1.4425830272946012,100.0,3.0987216746232114,True,True,-118.26331791877746,-153.79929168224334,35.535973763465876,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,100.0,-118.6123495221138,-154.10530930757523,35.49295978546142,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,100.0,120.11046752929687,155.6034273147583,-35.49295978546144,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,100.0
A,40,0,2,2.4465807046627734,-0.2600526182599755,2.706633322922749,-0.007764449614307349,0.875237003652942,1.156631167697488,1.4425770554551192,100.0,3.092457599057376,True,True,-118.26331791877746,-153.79929168224334,35.535973763465876,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,100.0,-118.6123495221138,-154.10530930757523,35.49295978546142,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,100.0,120.11046752929687,155.6034273147583,-35.49295978546144,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,100.0
C,40,0,2,4.111658736757165,1.6056591731229939,2.505999563634171,0.01400065779255213,2.1432466975049347,2.7353486053702505,3.412794218215423,97.6,1.1692539018263908,True,True,-153.23022688627242,-153.79929168224334,0.5690647959709167,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,42.7,-153.54614392518997,-154.10530930757523,0.5591653823852596,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,42.8,155.04426193237305,155.6034273147583,-0.5591653823852596,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,42.8
G+C,40,0,2,2.664645368177742,0.14261053426721737,2.5220348339105243,-0.004038460695267054,0.9420456800998963,1.2570508741203266,1.5544882481227258,100.0,2.677189532510868,True,True,-125.14180680513383,-153.79929168224334,28.65748487710951,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,99.3,-125.50197392702103,-154.10530930757523,28.6033353805542,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,99.3,127.00009193420411,155.6034273147583,-28.6033353805542,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,99.3
A+C,40,0,2,2.6584555799734897,0.1413621750207733,2.5170934049527163,-0.004264285166169389,0.9413577960331346,1.2531850882459166,1.5523765877446263,100.0,2.673896594429561,True,True,-125.14180680513383,-153.79929168224334,28.65748487710951,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,99.3,-125.50197392702103,-154.10530930757523,28.6033353805542,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,99.3,127.00009193420411,155.6034273147583,-28.6033353805542,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,99.3
G+A,40,0,2,4.89869694036434,-0.5188568772735069,5.417553817637847,-0.01530307475771224,1.7500848561282567,2.3135850305840275,2.8852361973593723,100.0,3.0955949356782595,True,True,-118.26331791877746,-153.79929168224334,35.535973763465876,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,100.0,-118.6123495221138,-154.10530930757523,35.49295978546142,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,100.0,120.11046752929687,155.6034273147583,-35.49295978546144,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,100.0
Full,40,1,0,5.762654959657445,0.1365762590481152,5.626078700609329,-0.04950837298113432,2.1276466256175195,2.5195508388750025,3.1083637465708978,100.0,2.6442730822259732,True,True,-143.1742073774338,-177.00946254730223,33.83525516986845,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,99.9,-143.47769464254378,-177.32708772420884,33.849393081665056,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,99.9,144.93212814331054,178.7815212249756,-33.849393081665056,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,99.9
G,40,1,0,1.673937927687613,0.03297705416642771,1.6409608735211854,-0.02298477965109653,0.7005830065743704,0.8142267107374834,1.0322658747174012,99.9,2.342279013510427,True,True,-143.71646983623504,-177.00946254730223,33.2929927110672,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,99.9,-144.00465577840805,-177.32708772420884,33.32243194580079,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,99.9,145.4590892791748,178.7815212249756,-33.32243194580079,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,99.9
A,40,1,0,1.6737075316811425,0.03149448855376913,1.6422130431273734,-0.02305086230698828,0.7006099445066064,0.8125923470364377,1.0319785160223993,99.9,2.3439762110197795,True,True,-143.71646983623504,-177.00946254730223,33.2929927110672,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,99.9,-144.00465577840805,-177.32708772420884,33.32243194580079,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,99.9,145.4590892791748,178.7815212249756,-33.32243194580079,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,99.9
C,40,1,0,5.2903798893218585,0.16244091109659803,5.12793897822526,0.07831252513575636,2.2302325616133047,3.006364894577775,3.7149219505308295,99.4,2.299284418354924,True,True,-179.3986423254013,-177.00946254730223,-2.389179778099077,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,42.9,-179.79289735555648,-177.32708772420884,-2.465809631347639,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,42.6,181.24733085632323,178.7815212249756,2.465809631347639,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,42.6
G+C,40,1,0,1.9366871019041358,0.07358728194057729,1.8630998199635584,-0.0034066483671573275,0.8574687055189655,1.0485721276330415,1.4211560089185589,98.9,2.172790456342025,True,True,-174.7011081814766,-177.00946254730223,2.308354365825636,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,55.6,-175.04205240011214,-177.32708772420884,2.2850353240966967,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,55.5,176.4964859008789,178.7815212249756,-2.2850353240966967,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,55.5
A+C,40,1,0,1.934041540739023,0.0721047163279186,1.8619368244111043,-0.003472731023049185,0.8568334627945191,1.048152417552763,1.4206704434167508,98.9,2.173044010604454,True,True,-174.7011081814766,-177.00946254730223,2.308354365825636,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,55.6,-175.04205240011214,-177.32708772420884,2.2850353240966967,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,55.5,176.4964859008789,178.7815212249756,-2.2850353240966967,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,55.5
G+A,40,1,0,3.3476454593687555,0.06447154272019628,3.2831739166485594,-0.046035641958084926,1.4011915776741508,1.6278866674916768,2.0636168247271893,99.9,2.3431299252442885,True,True,-143.71646983623504,-177.00946254730223,33.2929927110672,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,99.9,-144.00465577840805,-177.32708772420884,33.32243194580079,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,99.9,145.4590892791748,178.7815212249756,-33.32243194580079,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,99.9
Full,40,1,2,1.977235033638184,-0.3774947022527333,2.3547297358909174,-0.019567359923881863,2.5846538242675807,3.426364820713314,4.330694573552175,75.8,0.9110425983480331,True,False,-142.04159203767776,-153.79929168224334,11.757699644565577,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,75.1,-142.37525922060013,-154.10530930757523,11.730050086975098,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,75.1,143.8733772277832,155.6034273147583,-11.730050086975098,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,75.1
G,40,1,2,0.7339029572148561,-0.2588042590135312,0.9927072162283873,-0.007538625143405029,0.8748512384690798,1.1573946570925202,1.4425830272946012,77.7,1.1347154494123437,True,False,-140.78643584251404,-153.79929168224334,13.012855839729298,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,77.7,-141.12229672670364,-154.10530930757523,12.983012580871588,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,77.5,142.62041473388672,155.6034273147583,-12.983012580871588,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,77.5
